 Area Name, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
Southern Tier,Computer User Support Specialists,1150.0,60410,60910.0,41410,69910.0
Southern Tier,Computer Network Architects,240.0,124990,104980.0,81560,146700.0
Southern Tier,Database Administrators,90.0,84230,80860.0,47870,102400.0
Southern Tier,Network and Computer Systems Administrators,730.0,91410,82330.0,61810,106200.0
Southern Tier,Computer Programmers,410.0,86190,81800.0,56830,100870.0
Southern Tier,Software Developers,1350.0,110570,104980.0,71260,130230.0
Southern Tier,Software Quality Assurance Analysts and Testers,170.0,86840,82030.0,55820,102350.0
Southern Tier,Web Developers,80.0,57800,50990.0,37680,67860.0
Southern Tier,Web and Digital Interface Designers,140.0,79000,64200.0,52070,92460.0
Southern Tier,"Computer Occupations, All Other",100.0,68300,64610.0,45060,79920.0
Southern Tier,Operations Research Analysts,90.0,95770,86880.0,63720,111800.0
Southern Tier,Data Scientists,90.0,101830,97840.0,61840,121830.0
Southern Tier,Architecture and Engineering Occupations,6140.0,84990,80540.0,50660,102160.0
Southern Tier,"Architects, Except Landscape and Naval",160.0,96440,97710.0,64050,112630.0
Southern Tier,Chemical Engineers,70.0,114010,100790.0,85100,128460.0
Southern Tier,Civil Engineers,410.0,91130,82180.0,66290,103550.0
Southern Tier,Computer Hardware Engineers,80.0,129340,135750.0,84410,151810.0
Southern Tier,Electrical Engineers,450.0,103480,103290.0,72520,118960.0
Southern Tier,"Electronics Engineers, Except Computer",150.0,107880,101470.0,68020,127810.0
Southern Tier,Environmental Engineers,90.0,82620,81100.0,60350,93750.0
Southern Tier,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",70.0,95760,98630.0,69360,108960.0
Southern Tier,Industrial Engineers,1040.0,93560,82180.0,65780,107460.0
Southern Tier,Materials Engineers,220.0,109210,105280.0,76210,125720.0
Southern Tier,Mechanical Engineers,690.0,97170,82790.0,68290,111600.0
Southern Tier,"Engineers, All Other",430.0,99280,102850.0,57080,120370.0
Southern Tier,Architectural and Civil Drafters,110.0,56640,52170.0,42280,63820.0
Southern Tier,Mechanical Drafters,110.0,64170,62700.0,45330,73590.0
Southern Tier,Civil Engineering Technicians,90.0,61700,62700.0,46640,69230.0
Southern Tier,Electrical and Electronic Engineering Technicians,340.0,59210,58440.0,42560,67540.0
Southern Tier,Industrial Engineering Technicians,780.0,63740,62250.0,35060,78080.0
Southern Tier,Mechanical Engineering Technicians,120.0,60380,50170.0,44540,68300.0
Southern Tier,"Engineering Technicians, Except Drafters, All Other",300.0,54820,49950.0,43480,60490.0
Southern Tier,Surveying and Mapping Technicians,90.0,52170,48410.0,38040,59230.0
Southern Tier,"Life, Physical, and Social Science Occupations",3000.0,74820,63460.0,42860,90810.0
Southern Tier,"Medical Scientists, Except Epidemiologists",130.0,110190,83110.0,60410,135080.0
Southern Tier,Chemists,140.0,87210,81640.0,53670,103990.0
Southern Tier,"Environmental Scientists and Specialists, Including Health",90.0,72250,64490.0,51220,82760.0
Southern Tier,Clinical and Counseling Psychologists,100.0,103240,104830.0,65310,122200.0
Southern Tier,School Psychologists,130.0,79350,78980.0,59590,89240.0
Southern Tier,Urban and Regional Planners,80.0,84930,81780.0,63310,95740.0
Southern Tier,Agricultural Technicians,180.0,45790,48830.0,33030,52170.0
Southern Tier,Biological Technicians,160.0,47980,47290.0,34450,54740.0
Southern Tier,Chemical Technicians,110.0,52730,49490.0,33590,62300.0
Southern Tier,"Environmental Science and Protection Technicians, Including Health",70.0,49900,48910.0,37450,56120.0
Southern Tier,Social Science Research Assistants,60.0,45630,38910.0,29830,53530.0
Southern Tier,Occupational Health and Safety Specialists,190.0,77470,78290.0,53280,89560.0
Southern Tier,Community and Social Service Occupations,6130.0,54900,50420.0,34840,64940.0
Southern Tier,"Educational, Guidance, School, and Vocational Counselors",1190.0,65800,64660.0,42470,77470.0
Southern Tier,Rehabilitation Counselors,120.0,46810,39570.0,30480,54970.0
Southern Tier,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",600.0,53190,50420.0,36020,61770.0
Southern Tier,"Child, Family, and School Social Workers",800.0,57030,51850.0,42610,64240.0
Southern Tier,Healthcare Social Workers,550.0,50200,48630.0,36170,57220.0
Southern Tier,Mental Health and Substance Abuse Social Workers,300.0,68110,65160.0,45950,79180.0
Southern Tier,"Social Workers, All Other",140.0,74120,77530.0,62260,80050.0
Southern Tier,Health Educators,60.0,60530,51540.0,41710,69930.0
Southern Tier,Probation Officers and Correctional Treatment Specialists,220.0,68330,62920.0,55530,74730.0
Southern Tier,Social and Human Service Assistants,1330.0,42120,39450.0,30250,48060.0
Southern Tier,Community Health Workers,200.0,45080,39770.0,33380,50920.0
Southern Tier,"Community and Social Service Specialists, All Other",120.0,69560,65160.0,51150,78770.0
Southern Tier,Clergy,350.0,48690,48710.0,30640,57710.0
Southern Tier,"Directors, Religious Activities and Education",80.0,45760,48330.0,31800,52740.0
Southern Tier,Legal Occupations,1500.0,101280,79870.0,45040,129410.0
Southern Tier,Lawyers,700.0,125030,103090.0,67700,153690.0
Southern Tier,"Judges, Magistrate Judges, and Magistrates",230.0,146670,168270.0,75140,182440.0
Southern Tier,Paralegals and Legal Assistants,470.0,50680,48350.0,37040,57500.0
Southern Tier,"Education, Training, and Library Occupations",22760.0,74160,64110.0,33850,94320.0
Southern Tier,"Mathematical Science Teachers, Postsecondary",220.0,111710,101670.0,62930,136100.0
Southern Tier,"Psychology Teachers, Postsecondary",120.0,114970,102540.0,63660,140630.0
Southern Tier,"Sociology Teachers, Postsecondary",80.0,104270,101670.0,59360,126730.0
Southern Tier,"Social Sciences Teachers, Postsecondary, All Other",70.0,108780,95850.0,50380,137980.0
Southern Tier,"Health Specialties Teachers, Postsecondary",440.0,124030,105580.0,63810,154130.0
Southern Tier,"Nursing Instructors and Teachers, Postsecondary",170.0,94410,80780.0,56400,113410.0
Southern Tier,"Education Teachers, Postsecondary",80.0,93290,80550.0,56110,111880.0
Southern Tier,"Communications Teachers, Postsecondary",80.0,108700,102540.0,65190,130460.0
Southern Tier,"Foreign Language and Literature Teachers, Postsecondary",90.0,104450,80550.0,52720,130320.0
Southern Tier,"Philosophy and Religion Teachers, Postsecondary",90.0,94640,80550.0,42960,120480.0
Southern Tier,"Recreation and Fitness Studies Teachers, Postsecondary",50.0,96480,80550.0,54560,117440.0
Southern Tier,"Vocational Education Teachers, Postsecondary",90.0,70180,64370.0,41070,84730.0
Southern Tier,"Preschool Teachers, Except Special Education",590.0,39310,36890.0,29510,44220.0
Southern Tier,"Kindergarten Teachers, Except Special Education",230.0,72940,66040.0,51600,83620.0
Southern Tier,"Elementary School Teachers, Except Special Education",3130.0,73350,64830.0,51620,84210.0
Southern Tier,"Middle School Teachers, Except Special and Career/Technical Education",1140.0,72450,66040.0,55270,81040.0
Southern Tier,"Secondary School Teachers, Except Special and Career/Technical Education",2070.0,74980,66040.0,54700,85110.0
Southern Tier,"Career/Technical Education Teachers, Secondary School",340.0,73380,66040.0,54700,82720.0
Southern Tier,"Special Education Teachers, Kindergarten and Elementary School",680.0,71080,66040.0,52580,80330.0
Southern Tier,"Special Education Teachers, Middle School",180.0,74270,66040.0,59470,81680.0
Southern Tier,"Special Education Teachers, Secondary School",520.0,76450,78590.0,56270,86540.0
Southern Tier,Self-Enrichment Education Teachers,440.0,58540,49890.0,34830,70390.0
Southern Tier,"Substitute Teachers, Short-Term",1360.0,36560,31260.0,29140,40270.0
Southern Tier,Tutors,200.0,51450,39140.0,28950,62690.0
Southern Tier,"Teachers and Instructors, All Other",100.0,62440,63150.0,46400,70460.0
Southern Tier,Curators,50.0,56460,50890.0,32600,68380.0
Southern Tier,Librarians and Media Collections Specialists,470.0,73110,64850.0,51260,84030.0
Southern Tier,Library Technicians,130.0,44920,41990.0,29610,52580.0
Southern Tier,Instructional Coordinators,960.0,82100,81750.0,57880,94210.0
Southern Tier,"Teaching Assistants, Postsecondary",260.0,58680,62230.0,40800,67620.0
Southern Tier,"Teaching Assistants, Except Postsecondary",4210.0,31820,29600.0,27456,34120.0
Southern Tier,"Arts, Design, Entertainment, Sports, and Media Occupations",2550.0,65110,52400.0,33970,80680.0
Southern Tier,Floral Designers,60.0,34400,31040.0,29730,36730.0
Southern Tier,Graphic Designers,270.0,58940,51200.0,35470,70680.0
Southern Tier,Interior Designers,60.0,72440,63430.0,38530,89390.0
Southern Tier,Merchandise Displayers and Window Trimmers,160.0,35410,31120.0,30010,38100.0
Southern Tier,Producers and Directors,170.0,69560,63310.0,34740,86960.0
Southern Tier,Coaches and Scouts,390.0,62830,50840.0,34700,76890.0
Southern Tier,Music Directors and Composers,50.0,53980,39830.0,33640,64150.0
Southern Tier,Radio and Television Announcers,90.0,52050,48330.0,29590,63280.0
Southern Tier,"News Analysts, Reporters, and Journalist",50.0,43240,36490.0,30070,49820.0
Southern Tier,Public Relations Specialists,520.0,80260,78750.0,46210,97280.0
Southern Tier,Editors,160.0,70850,65930.0,41380,85590.0
Southern Tier,Technical Writers,100.0,71400,65600.0,49430,82380.0
Southern Tier,Writers and Authors,60.0,100280,83030.0,51670,124590.0
Southern Tier,Photographers,50.0,44020,31470.0,28610,51720.0
Southern Tier,Healthcare Practitioners and Technical Occupations,15080.0,87230,64990.0,44970,108350.0
Southern Tier,"Dentists, General",150.0,185090,168370.0,106580,224350.0
Southern Tier,Dietitians and Nutritionists,140.0,68860,64210.0,50920,77830.0
Southern Tier,Optometrists,50.0,131100,131800.0,99920,146690.0
Southern Tier,Pharmacists,450.0,131710,132290.0,97410,148860.0
Southern Tier,Physician Assistants,200.0,126830,125320.0,96930,141780.0
Southern Tier,Occupational Therapists,280.0,83400,80280.0,59460,95360.0
Southern Tier,Physical Therapists,380.0,85760,81020.0,64730,96280.0
Southern Tier,Recreational Therapists,50.0,59950,61550.0,42640,68610.0
Southern Tier,Respiratory Therapists,170.0,71460,68050.0,59580,77400.0
Southern Tier,Speech-Language Pathologists,280.0,79880,79520.0,57540,91050.0
Southern Tier,Veterinarians,140.0,117580,106300.0,76720,138010.0
Southern Tier,Registered Nurses,5340.0,75510,77860.0,59750,83390.0
Southern Tier,Nurse Practitioners,470.0,118910,108810.0,96180,130280.0
Southern Tier,Psychiatrists,70.0,218140,201860.0,75160,289630.0
Southern Tier,Dental Hygienists,360.0,73380,77670.0,58070,81040.0
Southern Tier,Clinical Laboratory Technologists and Technicians,600.0,62550,64510.0,42270,72700.0
Southern Tier,Cardiovascular Technologists and Technicians,80.0,60660,62290.0,34430,73780.0
Southern Tier,Diagnostic Medical Sonographers,210.0,88830,79780.0,60860,102810.0
Southern Tier,Radiologic Technologists,390.0,62490,62290.0,48110,69690.0
Southern Tier,Magnetic Resonance Imaging Technologists,50.0,72180,69740.0,62320,77110.0
Southern Tier,Emergency Medical Technicians,250.0,35080,32000.0,29490,37870.0
Southern Tier,Paramedics,230.0,48960,48310.0,41760,52560.0
Southern Tier,Pharmacy Technicians,620.0,36130,36830.0,29570,39400.0
Southern Tier,Surgical Technologists,150.0,47660,48330.0,35280,53850.0
Southern Tier,Veterinary Technologists and Technicians,340.0,45220,49200.0,34330,50660.0
Southern Tier,Ophthalmic Medical Technicians,100.0,41030,38470.0,34870,44110.0
Southern Tier,Licensed Practical and Licensed Vocational Nurses,1580.0,48190,48640.0,40720,51930.0
Southern Tier,Medical Records Specialists,140.0,46710,48320.0,33830,53150.0
Southern Tier,"Opticians, Dispensing",120.0,51870,49830.0,39710,57950.0
Southern Tier,"Health Technologists and Technicians, All Other",160.0,49220,39210.0,32200,57730.0
Southern Tier,Health Information Technologists and Medical Registrars,60.0,71540,63960.0,44570,85020.0
Southern Tier,Healthcare Support Occupations,11400.0,36550,31750.0,29640,40000.0
Southern Tier,Home Health & Personal Care Aides,5480.0,34780,31580.0,28790,37770.0
Southern Tier,Nursing Assistants,3160.0,35020,31880.0,30340,37360.0
Southern Tier,Orderlies,50.0,32170,30310.0,29830,33340.0
Southern Tier,Occupational Therapy Assistants,60.0,60650,63720.0,49340,66300.0
Southern Tier,Physical Therapist Assistants,150.0,56650,52340.0,45160,62400.0
Southern Tier,Physical Therapist Aides,50.0,33680,31180.0,28380,36320.0
Southern Tier,Massage Therapists,100.0,65660,63330.0,33740,81620.0
Southern Tier,Dental Assistants,510.0,41520,39620.0,32460,46040.0
Southern Tier,Medical Assistants,670.0,37210,38660.0,31080,40280.0
Southern Tier,Medical Equipment Preparers,190.0,38810,38770.0,31130,42660.0
Southern Tier,Medical Transcriptionists,90.0,40500,39020.0,34000,43750.0
Southern Tier,Pharmacy Aides,160.0,33550,31600.0,29540,35550.0
Southern Tier,Veterinary Assistants and Laboratory Animal Caretakers,230.0,41140,40200.0,31830,45800.0
Southern Tier,Phlebotomists,130.0,36190,32090.0,31150,38710.0
Southern Tier,"Healthcare Support Workers, All Other",120.0,40590,38770.0,31310,45230.0
Southern Tier,Protective Service Occupations,5570.0,63800,63740.0,35840,77790.0
Southern Tier,First-Line Supervisors of Correctional Officers,140.0,84210,83390.0,64730,93950.0
Southern Tier,First-Line Supervisors of Police and Detectives,260.0,108770,109060.0,79420,123440.0
Southern Tier,First-Line Supervisors of Fire Fighting and Prevention Workers,80.0,97000,102840.0,78260,106370.0
Southern Tier,First-Line Supervisors of Security Workers,80.0,66890,53820.0,39920,80380.0
Southern Tier,"First-Line Supervisors of Protective Service Workers, All Other",50.0,83920,83880.0,54800,98480.0
Southern Tier,Firefighters,210.0,70810,69120.0,53880,79270.0
Southern Tier,Fire Inspectors and Investigators,70.0,70540,69290.0,48720,81440.0
Southern Tier,Bailiffs,90.0,68360,65830.0,49010,78030.0
Southern Tier,Correctional Officers and Jailers,1230.0,67630,65700.0,50890,76000.0
Southern Tier,Detectives and Criminal Investigators,260.0,86170,83230.0,54930,101800.0
Southern Tier,Police and Sheriff's Patrol Officers,1190.0,75370,69140.0,52610,86760.0
Southern Tier,Animal Control Workers,80.0,50250,40610.0,37110,56820.0
Southern Tier,Security Guards,1090.0,41590,36830.0,30210,47280.0
Southern Tier,Crossing Guards,140.0,35990,33570.0,28970,39510.0
Southern Tier,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",110.0,30880,29760.0,27720,32460.0
Southern Tier,Transportation Security Screeners,50.0,45400,44290.0,40360,47930.0
Southern Tier,School Bus Monitors,330.0,32420,30630.0,28030,34620.0
Southern Tier,Food Preparation and Serving Related Occupations,19070.0,36110,31320.0,28940,39700.0
Southern Tier,Chefs and Head Cooks,300.0,60030,53220.0,41830,69120.0
Southern Tier,First-Line Supervisors of Food Preparation and Serving Workers,1660.0,43940,39210.0,32280,49770.0
Southern Tier,"Cooks, Fast Food",440.0,31280,29950.0,28450,32700.0
Southern Tier,"Cooks, Institution and Cafeteria",780.0,39240,38640.0,30750,43480.0
Southern Tier,"Cooks, Restaurant",1660.0,35270,32400.0,30330,37740.0
Southern Tier,"Cooks, Short Order",320.0,35640,34660.0,29280,38820.0
Southern Tier,Food Preparation Workers,1190.0,32190,30840.0,28490,34040.0
Southern Tier,Bartenders,840.0,38980,30970.0,28480,44230.0
Southern Tier,Fast Food and Counter Workers,6210.0,31330,30570.0,28770,32610.0
Southern Tier,Waiters and Waitresses,2560.0,44260,32380.0,28810,51990.0
Southern Tier,"Food Servers, Nonrestaurant",580.0,31450,30330.0,28580,32880.0
Southern Tier,Dining Room and Cafeteria Attendants and Bartender Helpers,1280.0,35570,31800.0,28150,39270.0
Southern Tier,Dishwashers,870.0,31960,30190.0,28770,33550.0
Southern Tier,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",320.0,33710,30730.0,28300,36410.0
Southern Tier,Building and Grounds Cleaning and Maintenance Occupations,7040.0,36550,32420.0,29350,40160.0
Southern Tier,First-Line Supervisors of Housekeeping and Janitorial Workers,240.0,48310,49670.0,35160,54880.0
Southern Tier,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",110.0,56730,52660.0,37960,66110.0
Southern Tier,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",4400.0,35690,32460.0,29360,38860.0
Southern Tier,Maids and Housekeeping Cleaners,880.0,32730,30660.0,28570,34800.0
Southern Tier,Landscaping and Groundskeeping Workers,1310.0,37320,32510.0,29520,41210.0
Southern Tier,Personal Care and Service Occupations,4060.0,37470,31240.0,28500,41950.0
Southern Tier,First-Line Supervisors of Personal Service Workers,200.0,50640,45950.0,35320,58300.0
Southern Tier,Nonfarm Animal Caretakers,380.0,32500,30750.0,28140,34670.0
Southern Tier,Amusement and Recreation Attendants,150.0,30920,29500.0,27950,32410.0
Southern Tier,"Morticians, Undertakers, and Funeral Directors",70.0,66130,52320.0,44710,76830.0
Southern Tier,"Hairdressers, Hairstylists, and Cosmetologists",290.0,38120,30780.0,28750,42800.0
Southern Tier,Manicurists and Pedicurists,180.0,29300,28450.0,27720,30100.0
Southern Tier,Skincare Specialists,60.0,51360,41460.0,32260,60900.0
Southern Tier,Childcare Workers,1350.0,31800,31180.0,28160,33620.0
Southern Tier,Fitness Trainers and Aerobics Instructors,260.0,50630,41240.0,29600,61150.0
Southern Tier,Recreation Workers,510.0,37120,31690.0,28580,41390.0
Southern Tier,Residential Advisors,300.0,41520,39740.0,29990,47280.0
Southern Tier,Sales and Related Occupations,20390.0,43020,30760.0,28260,50400.0
Southern Tier,First-Line Supervisors of Retail Sales Workers,2080.0,47650,39570.0,32120,55420.0
Southern Tier,First-Line Supervisors of Non-Retail Sales Workers,290.0,95180,84150.0,56630,114460.0
Southern Tier,Cashiers,6630.0,29750,29560.0,27456,30960.0
Southern Tier,Counter and Rental Clerks,520.0,36290,31860.0,28720,40080.0
Southern Tier,Parts Salespersons,480.0,40120,37880.0,29860,45250.0
Southern Tier,Retail Salespersons,6270.0,34640,30330.0,28060,37930.0
Southern Tier,Advertising Sales Agents,160.0,62710,49510.0,30290,78920.0
Southern Tier,Insurance Sales Agents,380.0,77560,64140.0,40240,96220.0
Southern Tier,"Securities, Commodities, and Financial Services Sales Agents",280.0,89260,65050.0,45100,111340.0
Southern Tier,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",840.0,71940,60960.0,37710,89050.0
Southern Tier,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",380.0,110040,102740.0,64610,132750.0
Southern Tier,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1520.0,69330,63260.0,39700,84150.0
Southern Tier,Demonstrators and Product Promoters,100.0,33960,31210.0,30220,35830.0
Southern Tier,Real Estate Sales Agents,60.0,72740,66020.0,45050,86590.0
Southern Tier,Sales Engineers,50.0,95960,84380.0,70160,108860.0
Southern Tier,"Sales and Related Workers, All Other",210.0,35050,31080.0,29070,38050.0
Southern Tier,Office and Administrative Support Occupations,32340.0,46330,39900.0,31510,53740.0
Southern Tier,First-Line Supervisors of Office and Administrative Support Workers,2160.0,69070,63650.0,45300,80950.0
Southern Tier,"Switchboard Operators, Including Answering Service",90.0,36340,32050.0,29540,39750.0
Southern Tier,Bill and Account Collectors,270.0,40630,38840.0,30540,45670.0
Southern Tier,Billing and Posting Clerks,850.0,42610,39210.0,34330,46760.0
Southern Tier,"Bookkeeping, Accounting, and Auditing Clerks",2800.0,45870,42240.0,33250,52180.0
Southern Tier,Payroll and Timekeeping Clerks,240.0,48680,49210.0,35290,55370.0
Southern Tier,Procurement Clerks,120.0,46810,47750.0,35570,52430.0
Southern Tier,Tellers,730.0,35890,37850.0,30390,38640.0
Southern Tier,"Financial Clerks, All Other",110.0,42210,39580.0,34570,46030.0
Southern Tier,"Court, Municipal, and License Clerks",490.0,46620,40670.0,33480,53190.0
Southern Tier,Customer Service Representatives,3660.0,42830,39250.0,30150,49170.0
Southern Tier,"Eligibility Interviewers, Government Programs",300.0,48000,48500.0,36850,53580.0
Southern Tier,File Clerks,110.0,37850,38500.0,28760,42390.0
Southern Tier,"Hotel, Motel, and Resort Desk Clerks",280.0,33210,30330.0,28340,35650.0
Southern Tier,"Interviewers, Except Eligibility and Loan",380.0,37720,37850.0,29340,41910.0
Southern Tier,"Library Assistants, Clerical",310.0,33830,30000.0,28610,36440.0
Southern Tier,Loan Interviewers and Clerks,210.0,44120,39600.0,37280,47530.0
Southern Tier,New Accounts Clerks,240.0,43420,39600.0,35840,47210.0
Southern Tier,"Human Resources Assistants, Except Payroll and Timekeeping",310.0,50940,49820.0,36750,58040.0
Southern Tier,Receptionists and Information Clerks,1450.0,33990,30860.0,29000,36480.0
Southern Tier,Reservation and Transportation Ticket Agents and Travel Clerks,80.0,44340,37850.0,30830,51100.0
Southern Tier,"Information and Record Clerks, All Other",150.0,42530,40900.0,33240,47180.0
Southern Tier,Couriers and Messengers,150.0,35040,32740.0,29380,37870.0
Southern Tier,"Police, Fire, and Ambulance Dispatchers",190.0,51960,48790.0,40020,57930.0
Southern Tier,"Dispatchers, Except Police, Fire, and Ambulance",200.0,45970,39210.0,32120,52900.0
Southern Tier,Postal Service Clerks,250.0,53390,52310.0,42500,58840.0
Southern Tier,Postal Service Mail Carriers,710.0,55900,52160.0,41250,63230.0
Southern Tier,"Production, Planning, and Expediting Clerks",1570.0,54770,50300.0,36780,63760.0
Southern Tier,"Shipping, Receiving, and Traffic Clerks",1060.0,39550,38510.0,29690,44480.0
Southern Tier,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",50.0,40650,38380.0,28640,46660.0
Southern Tier,Executive Secretaries and Executive Administrative Assistants,1970.0,69710,65110.0,55100,77020.0
Southern Tier,Legal Secretaries,180.0,46630,48560.0,33630,53130.0
Southern Tier,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4780.0,44200,44200.0,32500,50050.0
Southern Tier,Data Entry Keyers,190.0,39730,38750.0,29360,44920.0
Southern Tier,Word Processors and Typists,480.0,40630,39020.0,31250,45320.0
Southern Tier,Insurance Claims and Policy Processing Clerks,130.0,43420,39580.0,30970,49650.0
Southern Tier,"Mail Clerks and Mail Machine Operators, Except Postal Service",110.0,37050,36770.0,29570,40790.0
Southern Tier,"Office Clerks, General",3510.0,38490,37820.0,28930,43270.0
Southern Tier,"Office Machine Operators, Except Computer",90.0,38450,38750.0,29880,42730.0
Southern Tier,"Office and Administrative Support Workers, All Other",50.0,45980,45270.0,33020,52460.0
Southern Tier,"Farming, Fishing, and Forestry Occupations",360.0,44550,38700.0,30000,51830.0
Southern Tier,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",120.0,36180,31930.0,28960,39800.0
Southern Tier,Logging Equipment Operators,100.0,39890,37930.0,30930,44370.0
Southern Tier,Construction and Extraction Occupations,8440.0,57820,49620.0,37500,67980.0
Southern Tier,Supervisors of Construction and Extraction Workers,670.0,74340,64360.0,52080,85470.0
Southern Tier,Brickmasons and Blockmasons,80.0,69240,64000.0,44810,81450.0
Southern Tier,Carpenters,920.0,56560,49580.0,38470,65600.0
Southern Tier,Tile and Marble Setters,70.0,64400,63080.0,41620,75790.0
Southern Tier,Cement Masons and Concrete Finishers,70.0,52980,49380.0,37680,60630.0
Southern Tier,Construction Laborers,1310.0,50820,47320.0,33430,59520.0
Southern Tier,Operating Engineers and Other Construction Equipment Operators,610.0,61680,49530.0,41540,71750.0
Southern Tier,Drywall and Ceiling Tile Installers,80.0,54980,48150.0,33840,65550.0
Southern Tier,Electricians,910.0,68790,77160.0,45260,80560.0
Southern Tier,Glaziers,70.0,57740,49500.0,35810,68710.0
Southern Tier,"Painters, Construction and Maintenance",240.0,51000,49530.0,36600,58210.0
Southern Tier,"Plumbers, Pipefitters, and Steamfitters",590.0,71730,79200.0,43470,85860.0
Southern Tier,Roofers,250.0,51470,48580.0,35530,59430.0
Southern Tier,Sheet Metal Workers,200.0,62150,61690.0,38570,73930.0
Southern Tier,Construction and Building Inspectors,240.0,62280,61950.0,44650,71090.0
Southern Tier,Hazardous Materials Removal Workers,70.0,45550,39020.0,36990,49830.0
Southern Tier,Highway Maintenance Workers,1230.0,47010,48220.0,37670,51680.0
Southern Tier,Septic Tank Servicers and Sewer Pipe Cleaners,60.0,41150,38120.0,31220,46120.0
Southern Tier,"Excavating and Loading Machine and Dragline Operators, Surface Mining",130.0,52940,48210.0,36720,61050.0
Southern Tier,Helpers--Extraction Workers,50.0,49000,48230.0,41450,52780.0
Southern Tier,"Installation, Maintenance, and Repair Occupations",10580.0,52760,48860.0,34280,62000.0
Southern Tier,"First-Line Supervisors of Mechanics, Installers, and Repairers",990.0,74540,65090.0,50870,86380.0
Southern Tier,"Computer, Automated Teller, and Office Machine Repairers",120.0,41740,38180.0,29940,47640.0
Southern Tier,"Telecommunications Equipment Installers and Repairers, Except Line Installers",320.0,64650,62810.0,44500,74730.0
Southern Tier,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",80.0,60500,62680.0,36320,72590.0
Southern Tier,Security and Fire Alarm Systems Installers,80.0,45800,45150.0,33410,51990.0
Southern Tier,Aircraft Mechanics and Service Technicians,100.0,70570,66800.0,47770,81960.0
Southern Tier,Automotive Body and Related Repairers,290.0,45900,41390.0,32520,52600.0
Southern Tier,Automotive Service Technicians and Mechanics,1230.0,45970,47480.0,32170,52870.0
Southern Tier,Bus and Truck Mechanics and Diesel Engine Specialists,620.0,50580,49030.0,37910,56910.0
Southern Tier,"Mobile Heavy Equipment Mechanics, Except Engines",130.0,53480,50570.0,43400,58520.0
Southern Tier,Outdoor Power Equipment and Other Small Engine Mechanics,110.0,40380,37800.0,29690,45730.0
Southern Tier,Recreational Vehicle Service Technicians,60.0,40010,38400.0,31080,44470.0
Southern Tier,Tire Repairers and Changers,100.0,33470,30520.0,28960,35730.0
Southern Tier,"Control and Valve Installers and Repairers, Except Mechanical Door",130.0,81060,82230.0,58260,92460.0
Southern Tier,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",560.0,56080,50030.0,39370,64440.0
Southern Tier,Industrial Machinery Mechanics,620.0,57870,61890.0,42310,65650.0
Southern Tier,"Maintenance Workers, Machinery",210.0,50170,48700.0,36990,56770.0
Southern Tier,Millwrights,70.0,61270,62600.0,54270,64770.0
Southern Tier,Electrical Power-Line Installers and Repairers,200.0,89460,84750.0,61750,103320.0
Southern Tier,Telecommunications Line Installers and Repairers,210.0,59280,50390.0,39340,69260.0
Southern Tier,Medical Equipment Repairers,80.0,56460,49530.0,35100,67130.0
Southern Tier,"Maintenance and Repair Workers, General",3670.0,46050,46940.0,32630,52760.0
Southern Tier,"Helpers--Installation, Maintenance, and Repair Workers",130.0,38410,38090.0,29430,42890.0
Southern Tier,"Installation, Maintenance, and Repair Workers, All Other",90.0,49060,47380.0,33410,56880.0
Southern Tier,Production Occupations,16940.0,46050,40200.0,31030,53560.0
Southern Tier,First-Line Supervisors of Production and Operating Workers,1340.0,71410,64830.0,47580,83320.0
Southern Tier,"Coil Winders, Tapers, and Finishers",60.0,34610,31210.0,28880,37480.0
Southern Tier,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers?(OES-specific code and title)",1160.0,37270,37740.0,29510,41160.0
Southern Tier,Engine and Other Machine Assemblers,160.0,46310,40200.0,33740,52600.0
Southern Tier,Structural Metal Fabricators and Fitters,50.0,42950,39010.0,37090,45870.0
Southern Tier,Miscellaneous Assemblers and Fabricators,3030.0,41660,39260.0,30470,47260.0
Southern Tier,Bakers,350.0,33970,30850.0,28930,36490.0
Southern Tier,Butchers and Meat Cutters,220.0,37960,37920.0,29060,42410.0
Southern Tier,Food Batchmakers,200.0,44170,38870.0,30540,50990.0
Southern Tier,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",230.0,38590,37930.0,28740,43510.0
